customer_id,age,income,risk_tolerance,investment_horizon,investment_goal,current_portfolio_value,age_risk_factor,income_risk_capacity,portfolio_concentration,horizon_score,risk_tolerance_score,goal_Education,goal_Home purchase,goal_Retirement,goal_Wealth building,income_portfolio_ratio,investment_capacity,composite_risk_score
376,33,53924,Low,Medium-term,Home purchase,83591,0.6699999999999999,0.26962,0.08363122662000422,2,1,False,True,False,False,0.6450933712959529,107848,0.954924
377,58,42850,Low,Short-term,Home purchase,473406,0.42000000000000004,0.21425,0.47363381786639375,1,1,False,True,False,False,0.09051427316088094,42850,0.66885
378,47,100705,High,Long-term,Home purchase,163706,0.53,0.503525,0.16378478047941059,3,3,False,True,False,False,0.6151576606843976,302115,1.759705
379,77,44231,Medium,Medium-term,Home purchase,304507,0.22999999999999998,0.221155,0.3046535383519473,2,2,False,True,False,False,0.14525446048859303,88462,1.1132309999999999
380,32,149194,High,Long-term,Retirement,204824,0.6799999999999999,0.74597,0.20492256775509018,3,3,False,False,True,False,0.728400968636488,447582,1.853194
381,32,84032,Medium,Long-term,Home purchase,349148,0.6799999999999999,0.42016,0.3493160210061039,3,2,False,True,False,False,0.2406773058989311,252096,1.488032
382,36,46912,Medium,Short-term,Wealth building,983902,0.64,0.23456,0.9843754846080965,1,2,False,False,False,True,0.047679545320570546,46912,1.038912
383,18,176073,High,Short-term,Retirement,763818,0.8200000000000001,0.880365,0.7641855732607384,1,3,False,False,True,False,0.23051695560984423,176073,1.522073
384,37,44229,Medium,Long-term,Wealth building,837150,0.63,0.221145,0.8375528629270679,3,2,False,False,False,True,0.05283282565848414,132687,1.433229
385,33,86772,Low,Medium-term,Home purchase,123627,0.6699999999999999,0.43386,0.12368649320323076,2,1,False,True,False,False,0.7018855104467471,173544,0.987772
386,47,69539,Medium,Short-term,Education,748276,0.53,0.347695,0.7486360939611953,1,2,True,False,False,False,0.09293228701708996,69539,1.0285389999999999
387,50,114791,Medium,Long-term,Wealth building,299014,0.5,0.573955,0.29915789494746975,3,2,False,False,False,True,0.38389841278334796,344373,1.464791
388,73,130712,Low,Short-term,Home purchase,47394,0.27,0.65356,0.0474168074844,1,1,False,True,False,False,2.757986242984344,130712,0.7117119999999999
389,59,60839,Medium,Short-term,Wealth building,848489,0.41000000000000003,0.304195,0.8488973196107328,1,2,False,False,False,True,0.07170275631151377,60839,0.9838389999999999
390,36,41080,Medium,Short-term,Home purchase,89795,0.64,0.2054,0.08983821218005861,1,2,False,True,False,False,0.45748649702099226,41080,1.03308
391,31,75356,High,Long-term,Home purchase,352553,0.69,0.37678,0.35272265959926724,3,3,False,True,False,False,0.21374374916679195,226068,1.782356
392,52,42665,Low,Medium-term,Home purchase,809448,0.48,0.213325,0.8098375318528213,2,1,False,True,False,False,0.052708759549717835,85330,0.886665
393,25,163847,Medium,Medium-term,Education,52137,0.75,0.819235,0.052162089965273294,2,2,True,False,False,False,3.1426242399831215,327694,1.3888470000000002
394,72,64104,Low,Medium-term,Wealth building,403369,0.28,0.32052,0.4035631138577656,2,1,False,False,False,True,0.158921483802672,128208,0.848104
395,62,49878,Low,Short-term,Retirement,148925,0.38,0.24939,0.14899666739701797,1,1,False,False,True,False,0.33492026187678364,49878,0.663878
396,37,65666,Medium,Long-term,Retirement,546667,0.63,0.32833,0.5469300733652886,3,2,False,False,True,False,0.12012065846301313,196998,1.454666
397,19,30529,High,Short-term,Retirement,943296,0.81,0.152645,0.9437499437229308,1,3,False,False,True,False,0.03236417837031006,30529,1.3735289999999998
398,65,36834,Low,Medium-term,Retirement,131169,0.35,0.18417,0.13123212265099513,2,1,False,False,True,False,0.28081330192347276,73668,0.841834
399,43,109120,Medium,Medium-term,Home purchase,179439,0.5700000000000001,0.5456,0.1795253516941649,2,2,False,True,False,False,0.6081175218319318,218240,1.2801200000000001
400,63,43111,Low,Long-term,Wealth building,159172,0.37,0.215555,0.159248598575915,3,1,False,False,False,True,0.2708453748146659,129333,1.054111
401,21,35473,Medium,Short-term,Wealth building,660370,0.79,0.177365,0.6606877908273879,1,2,False,False,False,True,0.053716855702106395,35473,1.072473
402,36,78301,High,Medium-term,Education,385233,0.64,0.391505,0.3854183862437833,2,3,True,False,False,False,0.20325621117609344,156602,1.5703009999999997
403,45,108320,High,Long-term,Wealth building,990960,0.55,0.5416,0.9914368811398283,3,3,False,False,False,True,0.10930814563655446,324960,1.77332
404,45,85774,Medium,Short-term,Wealth building,545337,0.55,0.42887,0.5455994333274304,1,2,False,False,False,True,0.15728622851557844,85774,1.0507739999999999
405,38,98520,Medium,Short-term,Wealth building,404002,0.62,0.4926,0.4041964184772876,1,2,False,False,False,True,0.2438601789100054,98520,1.08452
406,54,41011,Low,Medium-term,Education,473120,0.45999999999999996,0.205055,0.47334768023419266,2,1,True,False,False,False,0.08668202570172472,82022,0.879011
407,28,30000,High,Medium-term,Retirement,696059,0.72,0.15,0.6963939654974043,2,3,False,False,True,False,0.04309979470131124,60000,1.5459999999999998
408,42,126838,Medium,Short-term,Wealth building,919216,0.5800000000000001,0.63419,0.9196583556690768,1,2,False,False,False,True,0.1379849785034203,126838,1.100838
409,46,50953,Medium,Short-term,Education,844123,0.54,0.254765,0.8445292185541245,1,2,True,False,False,False,0.06036205624061896,50953,1.012953
410,52,52816,Medium,Medium-term,Education,178112,0.48,0.26408,0.1781977131000011,2,2,True,False,False,False,0.2965325188645347,105632,1.196816
411,55,116319,Low,Short-term,Home purchase,783815,0.44999999999999996,0.581595,0.7841921964464907,1,1,False,True,False,False,0.14840108954281303,116319,0.7513189999999998
412,28,79072,High,Medium-term,Education,234062,0.72,0.39536,0.23417463800087843,2,3,True,False,False,False,0.33782502072100556,158144,1.595072
413,21,75202,Medium,Short-term,Retirement,67986,0.79,0.37601,0.06801871700287838,1,2,False,False,True,False,1.1061394993086813,75202,1.112202
414,64,176751,Low,Medium-term,Wealth building,441978,0.36,0.883755,0.4421906937236811,2,1,False,False,False,True,0.399909045246596,353502,0.984751
415,49,43401,Medium,Long-term,Education,688960,0.51,0.217005,0.6892915492351821,3,2,True,False,False,False,0.06299494890849977,130203,1.396401
416,33,95217,High,Medium-term,Retirement,366918,0.6699999999999999,0.476085,0.3670945724893674,2,3,False,False,True,False,0.259504848494759,190434,1.5962169999999998
417,68,61605,Medium,Medium-term,Education,756137,0.31999999999999995,0.308025,0.7565008769217993,2,2,True,False,False,False,0.08147333089109514,123210,1.157605
418,46,68479,Medium,Long-term,Education,947314,0.54,0.342395,0.9477698773109866,3,2,True,False,False,False,0.07228754140654524,205437,1.430479
419,62,128570,Medium,Short-term,Education,751063,0.38,0.64285,0.7514244351533087,1,2,True,False,False,False,0.1711840418180632,128570,1.04257
420,46,77181,Medium,Long-term,Education,115315,0.54,0.385905,0.11537049320723268,3,2,True,False,False,False,0.6693058145080866,231543,1.439181
421,75,78366,Medium,Medium-term,Education,329348,0.25,0.39183,0.3295064926229516,2,2,True,False,False,False,0.23794284465064308,156732,1.1533660000000001
422,71,102360,Low,Short-term,Retirement,292229,0.29000000000000004,0.5118,0.29236962979192993,1,1,False,False,True,False,0.35027324461295767,102360,0.68936
423,41,49887,Medium,Long-term,Wealth building,712214,0.5900000000000001,0.249435,0.7125567397918399,3,2,False,False,False,True,0.07004495839733563,149661,1.426887
424,59,39355,Low,Short-term,Wealth building,478013,0.41000000000000003,0.196775,0.4782430348997868,1,1,False,False,False,True,0.0823303968720516,39355,0.662355
425,54,35510,Medium,Short-term,Wealth building,749629,0.45999999999999996,0.17755,0.7499897450673774,1,2,False,False,False,True,0.0473700990756761,35510,0.9735099999999999
426,65,30000,Medium,Long-term,Wealth building,705139,0.35,0.15,0.7054783350791731,3,2,False,False,False,True,0.042544803223194295,90000,1.335
427,30,167393,Medium,Short-term,Retirement,721567,0.7,0.836965,0.7219142407498007,1,2,False,False,True,False,0.23198538735834648,167393,1.177393
428,55,34489,Low,Long-term,Home purchase,235687,0.44999999999999996,0.172445,0.23580042000202098,3,1,False,True,False,False,0.1463339089555215,103467,1.069489
429,60,53603,Medium,Medium-term,Home purchase,306124,0.4,0.268015,0.3062713165032381,2,2,False,True,False,False,0.17510224614861952,107206,1.173603
430,18,52135,Medium,Short-term,Retirement,852549,0.8200000000000001,0.260675,0.8529592734105105,1,2,False,False,True,False,0.06115191033008074,52135,1.0981349999999999
431,27,69821,High,Medium-term,Retirement,155213,0.73,0.349105,0.15528769338051604,2,3,False,False,True,False,0.44983989743127184,139642,1.5888209999999998
432,18,90027,High,Medium-term,Education,674704,0.8200000000000001,0.450135,0.6750286887993124,2,3,True,False,False,False,0.13343184566861913,180054,1.636027
433,40,92063,Medium,Short-term,Education,25896,0.6,0.460315,0.02590846197020767,1,2,True,False,False,False,3.555105035526722,92063,1.072063
434,55,44732,Low,Long-term,Education,99353,0.44999999999999996,0.22366,0.09940081179047122,3,1,True,False,False,False,0.4502330075589061,134196,1.079732
435,67,55074,Medium,Short-term,Wealth building,39813,0.32999999999999996,0.27537,0.0398321592686082,1,2,False,False,False,True,1.3833170070077614,55074,0.9540739999999999
436,46,68960,High,Medium-term,Education,749791,0.54,0.3448,0.7501518230268759,2,3,True,False,False,False,0.09197229627989667,137920,1.5309599999999999
437,69,52873,Low,Medium-term,Home purchase,75679,0.31000000000000005,0.264365,0.07571541911659509,2,1,False,True,False,False,0.6986482379524043,105746,0.8458730000000001
438,24,133742,High,Long-term,Wealth building,676041,0.76,0.66871,0.676366332205791,3,3,False,False,False,True,0.19783119662860685,401226,1.861742
439,19,76533,Medium,Short-term,Education,738263,0.81,0.382665,0.7386182753904628,1,2,True,False,False,False,0.10366630861901517,76533,1.119533
440,44,86460,Medium,Medium-term,Wealth building,799660,0.56,0.4323,0.80004482155917,2,2,False,False,False,True,0.10812095140434684,172920,1.25446
441,50,83403,Medium,Medium-term,Home purchase,407798,0.5,0.417015,0.4079942452319566,2,2,False,True,False,False,0.2045203752838415,166806,1.233403
442,44,107660,High,Medium-term,Education,219755,0.56,0.5383,0.21986075302220368,2,3,True,False,False,False,0.4899092170826602,215320,1.57566
443,18,65546,Medium,Long-term,Home purchase,283541,0.8200000000000001,0.32773,0.28367744885289825,3,2,False,True,False,False,0.231169389964767,196638,1.511546
444,43,31306,High,Medium-term,Home purchase,966303,0.5700000000000001,0.15653,0.9667680154154148,2,3,False,True,False,False,0.03239770548161394,62612,1.502306
445,25,73119,High,Medium-term,Home purchase,309155,0.75,0.365595,0.30930377511583074,2,3,False,True,False,False,0.23651242904044897,146238,1.598119
446,55,43231,Low,Short-term,Education,613471,0.44999999999999996,0.216155,0.6137662215525668,1,1,True,False,False,False,0.0704695087461347,43231,0.678231
447,50,45967,Low,Short-term,Retirement,365398,0.5,0.229835,0.36557384101752943,1,1,False,False,True,False,0.12579981280685718,45967,0.695967
448,30,80272,High,Medium-term,Education,447480,0.7,0.40136,0.4476953414592419,2,3,True,False,False,False,0.17938678823634577,160544,1.5902719999999997
449,37,111206,Low,Medium-term,Home purchase,576605,0.63,0.55603,0.5768824804731075,2,1,False,True,False,False,0.19286339868714283,222412,1.000206
450,29,60514,Medium,Short-term,Education,188986,0.71,0.30257,0.1890769460110313,1,2,True,False,False,False,0.32020361296603983,60514,1.0735139999999999
451,44,69871,Low,Long-term,Home purchase,225705,0.56,0.349355,0.2258136163494641,3,1,False,True,False,False,0.30956779867526196,209613,1.137871
452,59,140239,Medium,Long-term,Retirement,898921,0.41000000000000003,0.701195,0.8993535890763458,3,2,False,False,True,False,0.15600814754577988,420717,1.4632390000000002
453,30,67533,Medium,Long-term,Wealth building,710614,0.7,0.337665,0.7109559698214841,3,2,False,False,False,True,0.09503471645647285,202599,1.477533
454,52,200000,Medium,Long-term,Retirement,312240,0.48,1.0,0.3123902597149229,3,2,False,False,True,False,0.6405329233922623,600000,1.544
455,37,79439,Low,Long-term,Retirement,325929,0.63,0.397195,0.3260858472925477,3,1,False,False,True,False,0.2437309966281,238317,1.168439
456,33,30000,Medium,Long-term,Wealth building,62344,0.6699999999999999,0.15,0.062374001894911456,3,2,False,False,False,True,0.4812010778904145,90000,1.431
457,43,87262,Medium,Long-term,Education,780348,0.5700000000000001,0.43631,0.7807235280169762,3,2,True,False,False,False,0.11182446805784087,261786,1.458262
458,29,72444,High,Long-term,Wealth building,485859,0.71,0.36222,0.4860928106419188,3,3,False,False,False,True,0.14910498724938717,217332,1.785444
459,36,114105,High,Short-term,Education,916814,0.64,0.570525,0.9172551997510803,1,3,True,False,False,False,0.12445817799466413,114105,1.406105
460,27,83833,Medium,Long-term,Education,733906,0.73,0.419165,0.7342591786649378,3,2,True,False,False,False,0.11422852517897387,251499,1.502833
461,74,55869,Low,Long-term,Home purchase,998595,0.26,0.279345,0.9990755553421196,3,1,False,True,False,False,0.0559476063869737,167607,1.0338690000000001
462,45,32462,Low,Long-term,Home purchase,468819,0.55,0.16231,0.46904461045763013,3,1,False,True,False,False,0.06924207423333952,97386,1.0974620000000002
463,34,53932,Medium,Medium-term,Wealth building,169484,0.6599999999999999,0.26966,0.16956556103485776,2,2,False,False,False,True,0.3182129286540322,107864,1.251932
464,48,39133,Low,Short-term,Retirement,120489,0.52,0.195665,0.12054698309887056,1,1,False,False,True,False,0.32478483513017786,39133,0.695133
465,43,44789,Medium,Short-term,Wealth building,454874,0.5700000000000001,0.223945,0.45509289968474836,1,2,False,False,False,True,0.09846462976560542,44789,1.015789
466,41,80361,Medium,Short-term,Education,503057,0.5900000000000001,0.401805,0.5032990868607801,1,2,True,False,False,False,0.1597453171310607,80361,1.057361
467,54,137992,Low,Long-term,Home purchase,452765,0.45999999999999996,0.68996,0.4529828847675732,3,1,False,True,False,False,0.30477620840833547,413976,1.1759920000000001
468,56,72935,Low,Long-term,Wealth building,792955,0.43999999999999995,0.364675,0.7933365949021479,3,1,False,False,False,True,0.09197873775939366,218805,1.104935
469,37,32927,Medium,Medium-term,Wealth building,21549,0.63,0.164635,0.021559370056997415,2,2,False,False,False,True,1.5280059399508097,65854,1.221927
470,36,74779,Medium,Short-term,Home purchase,474432,0.64,0.373895,0.47466031160988437,1,2,False,True,False,False,0.15761795157156347,74779,1.066779
471,40,108914,Low,Long-term,Home purchase,35739,0.6,0.54457,0.035756198731589896,3,1,False,True,False,False,3.047483141665967,326742,1.188914
472,18,44139,High,Short-term,Home purchase,817641,0.8200000000000001,0.220695,0.8180344745822741,1,3,False,True,False,False,0.05398334966079245,44139,1.3901389999999998
473,22,55993,Medium,Medium-term,Education,641339,0.78,0.279965,0.6416476325112379,2,2,True,False,False,False,0.08730640113886727,111986,1.289993
474,65,60315,Low,Medium-term,Home purchase,25116,0.35,0.301575,0.025128086609659248,2,1,False,True,False,False,2.40145723841376,120630,0.8653150000000001
475,69,40439,Low,Medium-term,Retirement,554333,0.31000000000000005,0.202195,0.5545997624857556,2,1,False,False,True,False,0.07295073538829548,80878,0.833439
476,41,82796,Medium,Short-term,Wealth building,953831,0.5900000000000001,0.41398,0.9542900134964918,1,2,False,False,False,True,0.08680363712229944,82796,1.059796
477,53,56360,Low,Long-term,Home purchase,45709,0.47,0.2818,0.04573099660936911,3,1,False,True,False,False,1.2330175676562602,169080,1.0973600000000001
478,49,73848,Medium,Long-term,Home purchase,840049,0.51,0.36924,0.8404532580171062,3,2,False,True,False,False,0.08790915768008771,221544,1.4268480000000001
479,80,38416,Medium,Medium-term,Education,987643,0.19999999999999996,0.19208,0.9881182848950345,2,2,True,False,False,False,0.038896645852803086,76832,1.0984159999999998
480,61,48111,Low,Long-term,Education,692265,0.39,0.240555,0.6925981397051982,3,1,True,False,False,False,0.06949795237372972,144333,1.0651110000000001
481,43,85921,Medium,Medium-term,Wealth building,991652,0.5700000000000001,0.429605,0.9921292141520072,2,2,False,False,False,True,0.08664430667209869,171842,1.2569210000000002
482,30,49691,Medium,Short-term,Retirement,737963,0.7,0.248455,0.7383181310210211,1,2,False,False,True,False,0.0673353542115255,49691,1.059691
483,20,141985,Medium,Medium-term,Wealth building,239167,0.8,0.709925,0.23928209468754472,2,2,False,False,False,True,0.5936646778192644,283970,1.381985
484,48,49029,Medium,Short-term,Home purchase,916211,0.52,0.245145,0.9166519095685024,1,2,False,True,False,False,0.053512782535900576,49029,1.005029
485,33,66992,Medium,Medium-term,Retirement,315063,0.6699999999999999,0.33496,0.3152146182313693,2,2,False,False,True,False,0.21263048977506085,133984,1.267992
486,23,95444,Medium,Long-term,Retirement,879953,0.77,0.47722,0.8803764610777784,3,2,False,False,True,False,0.10846488391993664,286332,1.5264440000000001
487,35,30000,Low,Long-term,Retirement,496121,0.65,0.15,0.4963597490392879,3,1,False,False,True,False,0.06046911942852651,90000,1.125
488,28,30000,Medium,Medium-term,Retirement,229222,0.72,0.15,0.2293323088405523,2,2,False,False,True,False,0.1308774899442462,60000,1.246
489,70,30000,Low,Long-term,Wealth building,723806,0.30000000000000004,0.15,0.7241543182270672,3,1,False,False,False,True,0.041447570205276,90000,1.02
490,58,112565,Medium,Long-term,Education,717788,0.42000000000000004,0.562825,0.7181334221760667,3,2,True,False,False,False,0.15682207002624732,337695,1.438565
491,44,45436,Low,Long-term,Education,975398,0.56,0.22718,0.9758673922156558,3,1,True,False,False,False,0.04658201062540625,136308,1.113436
492,67,200000,Low,Short-term,Home purchase,802879,0.32999999999999996,1.0,0.8032653706432794,1,1,False,True,False,False,0.24910353864031815,200000,0.7989999999999999
493,46,45155,Low,Long-term,Education,539787,0.54,0.225775,0.5400467624927591,3,1,True,False,False,False,0.08365336697623321,135465,1.1071550000000001
494,32,65662,High,Short-term,Education,573329,0.6799999999999999,0.32831,0.5736049039588041,1,3,True,False,False,False,0.11452760980170199,65662,1.3696619999999997
495,67,129450,Low,Medium-term,Education,303459,0.32999999999999996,0.64725,0.3036050340213643,2,1,True,False,False,False,0.4265815151305448,258900,0.92845
496,53,163251,Low,Long-term,Education,142371,0.47,0.816255,0.14243951340594826,3,1,True,False,False,False,1.1466590808521397,489753,1.2042510000000002
497,29,167837,High,Long-term,Home purchase,392650,0.71,0.839185,0.3928389555376136,3,3,False,True,False,False,0.4274468356042277,503511,1.880837
498,42,109555,Medium,Long-term,Wealth building,670354,0.5800000000000001,0.547775,0.6706765954424078,3,2,False,False,False,True,0.1634285765431399,328665,1.483555
499,31,99910,Medium,Medium-term,Retirement,760774,0.69,0.49955,0.7611401083921366,2,2,False,False,True,False,0.13132678035789866,199820,1.30691
500,24,80520,Medium,Short-term,Education,222235,0.76,0.4026,0.22234194647625508,1,2,True,False,False,False,0.36231916664791775,80520,1.10852
501,58,88360,Low,Short-term,Wealth building,792119,0.42000000000000004,0.4418,0.792500192592637,1,1,False,False,False,True,0.11154889606233406,88360,0.7143599999999999
502,73,45451,Low,Long-term,Education,934993,0.27,0.227255,0.9354429480580159,3,1,True,False,False,False,0.04861105912022871,136353,1.0264510000000002
503,24,39771,Medium,Medium-term,Education,363791,0.76,0.198855,0.3639660676785534,2,2,True,False,False,False,0.1093237600710298,79542,1.267771
504,53,59773,Low,Medium-term,Retirement,304499,0.47,0.298865,0.3046455345020955,2,1,False,False,True,False,0.19629949523643755,119546,0.9007729999999999
505,35,54990,Low,Medium-term,Retirement,345949,0.65,0.27495,0.3461154815466239,2,1,False,False,True,False,0.15895406548364066,109980,0.94999
506,37,47733,Low,Medium-term,Retirement,340511,0.63,0.238665,0.34067486460987734,2,1,False,False,True,False,0.14018049343486702,95466,0.936733
507,36,84812,Medium,Medium-term,Education,382050,0.64,0.42406,0.3822338544840068,2,2,True,False,False,False,0.22199188587881166,169624,1.276812
508,32,96534,High,Short-term,Education,389553,0.6799999999999999,0.48267,0.3897404651637438,1,3,True,False,False,False,0.24780710198612255,96534,1.4005339999999997
509,45,62580,Medium,Short-term,Education,873787,0.55,0.3129,0.87420749380452,1,2,True,False,False,False,0.07161928479137364,62580,1.02758
510,32,125337,Low,Short-term,Retirement,126220,0.6799999999999999,0.626685,0.12628074103643852,1,1,False,False,True,False,0.9930042782443352,125337,0.829337
511,49,33831,Low,Long-term,Home purchase,231421,0.51,0.169155,0.23153236706855998,3,1,False,True,False,False,0.14618811603095658,101493,1.086831
512,44,54348,High,Medium-term,Wealth building,359317,0.56,0.27174,0.35948991464894614,2,3,False,False,False,True,0.15125362841168105,108696,1.522348
513,41,41839,Low,Long-term,Home purchase,798428,0.5900000000000001,0.209195,0.7988122286819961,3,1,False,True,False,False,0.05240171937857891,125517,1.1188390000000001
514,31,30000,Low,Medium-term,Education,785359,0.69,0.15,0.785736939467884,2,1,True,False,False,False,0.03819909111629204,60000,0.9369999999999999
515,36,57449,Medium,Short-term,Education,840819,0.64,0.287245,0.8412236285653399,1,2,True,False,False,False,0.06832504974316708,57449,1.049449
516,56,56338,Low,Long-term,Home purchase,13089,0.43999999999999995,0.28169,0.013095298838741434,3,1,False,True,False,False,4.304224921689968,169014,1.088338
517,52,127608,Low,Short-term,Education,895259,0.48,0.63804,0.8956898268066941,1,1,True,False,False,False,0.14253752266104,127608,0.7716080000000001
518,30,82076,Low,Medium-term,Wealth building,292803,0.7,0.41038,0.29294390601879505,2,1,False,False,False,True,0.28031133560790017,164152,0.9920760000000001
519,46,35878,Low,Medium-term,Education,317322,0.54,0.17939,0.31747470533326533,2,1,True,False,False,False,0.11306496240411948,71756,0.897878
520,56,151303,Medium,Medium-term,Wealth building,523269,0.43999999999999995,0.756515,0.523520813511299,2,2,False,False,False,True,0.289149557875586,302606,1.283303
521,19,110251,Medium,Short-term,Home purchase,630253,0.81,0.551255,0.6305562975791356,1,2,False,True,False,False,0.17493133709795908,110251,1.153251
522,53,80101,Low,Medium-term,Home purchase,615556,0.47,0.400505,0.6158522249201867,2,1,False,True,False,False,0.130127884384199,160202,0.9211010000000001
523,35,53463,Medium,Short-term,Education,357186,0.65,0.267315,0.3573578891446786,1,2,True,False,False,False,0.1496783188590818,53463,1.048463
524,53,37059,Low,Long-term,Wealth building,378615,0.47,0.185295,0.37879720145389933,3,1,False,False,False,True,0.09788043262945208,111177,1.078059
525,33,49706,Medium,Medium-term,Education,211798,0.6699999999999999,0.24853,0.21189992386337828,2,2,True,False,False,False,0.23468587994220907,99412,1.250706
526,18,103194,Medium,Medium-term,Retirement,342255,0.8200000000000001,0.51597,0.3424197038775651,2,2,False,False,True,False,0.3015120305035719,206388,1.349194
527,20,153628,High,Medium-term,Retirement,247103,0.8,0.76814,0.2472219137405092,2,3,False,False,True,False,0.6217164502252097,307256,1.693628
528,45,129524,High,Long-term,Retirement,779042,0.55,0.64762,0.7794168995286733,3,3,False,False,True,False,0.16626061239317008,388572,1.794524
529,48,46890,High,Medium-term,Retirement,699925,0.52,0.23445,0.7002618259382763,2,3,False,False,True,False,0.06699289209558167,93780,1.5028899999999998
530,31,34207,Low,Short-term,Education,896867,0.69,0.171035,0.8972986006269016,1,1,True,False,False,False,0.03814054926761716,34207,0.741207
531,54,64243,Low,Short-term,Retirement,99242,0.45999999999999996,0.321215,0.09928975837377779,1,1,False,False,True,False,0.647336813042865,64243,0.702243
532,20,30000,High,Medium-term,Wealth building,385348,0.8,0.15,0.3855334415854026,2,3,False,False,False,True,0.07785170806647498,60000,1.5699999999999998
533,44,70374,Medium,Medium-term,Home purchase,163956,0.56,0.35187,0.16403490078727867,2,2,False,True,False,False,0.4292249140013174,140748,1.2383739999999999
534,26,55614,High,Long-term,Home purchase,813631,0.74,0.27807,0.81402254484407,3,3,False,True,False,False,0.06835285282886222,166842,1.777614
535,35,47428,Low,Long-term,Retirement,594326,0.65,0.23714,0.5946120083760289,3,1,False,False,True,False,0.07980132116044057,142284,1.1424280000000002
536,45,30000,Medium,Long-term,Retirement,592074,0.55,0.15,0.5923589246427532,3,2,False,False,True,False,0.05066934200792469,90000,1.395
537,32,77404,Medium,Medium-term,Retirement,906068,0.6799999999999999,0.38702,0.9065040284376785,2,2,False,False,True,False,0.08542846673759585,154808,1.281404
538,39,45873,Medium,Long-term,Education,770330,0.61,0.229365,0.7707007070400863,3,2,True,False,False,False,0.059549803331039944,137619,1.428873
539,60,33357,Low,Long-term,Home purchase,845726,0.4,0.166785,0.8461329899681747,3,1,False,True,False,False,0.03944185232569414,100071,1.053357
540,36,30000,Low,Short-term,Retirement,743375,0.64,0.15,0.7437327354457494,1,1,False,False,True,False,0.04035648225996301,30000,0.722
541,57,59056,Low,Long-term,Wealth building,175250,0.43000000000000005,0.29528,0.17533433581552726,3,1,False,False,False,True,0.336981455064194,177168,1.0880560000000001
542,28,145237,Medium,Short-term,Retirement,940169,0.72,0.726185,0.9406214389121167,1,2,False,False,True,False,0.1544796733353259,145237,1.161237
543,52,137396,Low,Short-term,Home purchase,532820,0.48,0.68698,0.5330764097530912,1,1,False,True,False,False,0.2578656957321422,137396,0.781396
544,66,47641,Medium,Long-term,Retirement,272678,0.33999999999999997,0.238205,0.27280922123541423,3,2,False,False,True,False,0.17471523188522725,142923,1.349641
545,18,44306,Medium,Short-term,Home purchase,888260,0.8200000000000001,0.22153,0.8886874586676191,1,2,False,True,False,False,0.04987953977439038,44306,1.090306
546,33,75688,High,Medium-term,Retirement,832564,0.6699999999999999,0.37844,0.8329646559995357,2,3,False,False,True,False,0.09090952767595044,151376,1.5766879999999999
547,53,36344,Low,Medium-term,Wealth building,912152,0.47,0.18172,0.9125909562499562,2,1,False,False,False,True,0.03984423648690131,72688,0.877344
548,41,69626,Medium,Long-term,Retirement,308254,0.5900000000000001,0.34813,0.30840234152627416,3,2,False,False,True,False,0.22587217035302057,208878,1.4466260000000002
549,50,87819,Medium,Medium-term,Wealth building,724114,0.5,0.439095,0.7244624664463607,2,2,False,False,False,True,0.12127786508754146,175638,1.237819
550,35,110576,Low,Short-term,Wealth building,860012,0.65,0.55288,0.8604258648409885,1,1,False,False,False,True,0.12857495011697512,110576,0.8055760000000001
551,46,56949,Low,Medium-term,Retirement,425685,0.54,0.284745,0.42588985301930227,2,1,False,False,True,False,0.13378202191761515,113898,0.918949
552,42,54076,Medium,Long-term,Wealth building,336160,0.5800000000000001,0.27038,0.3363217707717412,3,2,False,False,False,True,0.16086387434554975,162228,1.4280760000000001
553,62,38600,Low,Long-term,Education,56233,0.38,0.193,0.05626006108938399,3,1,True,False,False,False,0.6864296765244607,115800,1.0526
554,48,39599,Medium,Short-term,Retirement,926295,0.52,0.197995,0.9267407623066695,1,2,False,False,True,False,0.04274987989787271,39599,0.9955989999999999
555,50,53463,Medium,Long-term,Retirement,207780,0.5,0.267315,0.20787999027532242,3,2,False,False,True,False,0.2573058042159977,160389,1.4034630000000001
556,38,71946,Medium,Medium-term,Wealth building,461448,0.62,0.35973,0.4616700633004475,2,2,False,False,False,True,0.15591355905757528,143892,1.257946
557,37,94541,Low,Long-term,Wealth building,758810,0.63,0.472705,0.759175163253525,3,1,False,False,False,True,0.12459113612103162,283623,1.183541
558,38,40071,Medium,Short-term,Retirement,116311,0.62,0.200355,0.11636697251377913,1,2,False,False,True,False,0.3445159959075238,40071,1.026071
559,50,126291,Medium,Long-term,Education,568697,0.5,0.631455,0.5689706748946243,3,2,True,False,False,False,0.2220708039606328,378873,1.476291
560,38,52283,Low,Medium-term,Wealth building,780519,0.62,0.261415,0.7808946103075579,2,1,False,False,False,True,0.06698491644662077,104566,0.938283
561,49,59237,Medium,Short-term,Wealth building,946828,0.51,0.296185,0.947283643432491,1,2,False,False,False,True,0.06256363352161111,59237,1.012237
562,76,41208,Low,Medium-term,Home purchase,411954,0.24,0.20604,0.4121522452299556,2,1,False,True,False,False,0.1000305859392068,82416,0.813208
563,58,30000,Low,Short-term,Education,506246,0.42000000000000004,0.15,0.5064896215079453,1,1,True,False,False,False,0.05925972748426654,30000,0.6559999999999999
564,40,93155,Low,Long-term,Education,820486,0.6,0.465775,0.8208808436858128,3,1,True,False,False,False,0.11353636747001168,279465,1.173155
